date,product_id,store_id,stock_on_hand,stock_physical_truth,reorder_point,stockout_flag
2025-04-11,P1000,S02,0,0,88,1
2025-04-12,P1000,S02,164,164,88,0
2025-04-13,P1000,S02,121,121,88,0
2025-04-14,P1000,S02,83,83,88,0
2025-04-15,P1000,S02,43,43,88,0
2025-04-16,P1000,S02,7,7,88,0
2025-04-17,P1000,S02,172,172,88,0
2025-04-18,P1000,S02,131,131,88,0
2025-04-19,P1000,S02,90,90,88,0
2025-04-20,P1000,S02,39,39,88,0
2025-04-21,P1000,S02,0,0,88,1
2025-04-22,P1000,S02,0,0,88,1
2025-04-23,P1000,S02,0,0,88,1
2025-04-24,P1000,S02,0,0,88,1
2025-04-25,P1000,S02,0,0,88,1
2025-04-26,P1000,S02,142,142,88,0
2025-04-27,P1000,S02,98,98,88,0
2025-04-28,P1000,S02,64,64,88,0
2025-04-29,P1000,S02,26,26,88,0
2025-04-30,P1000,S02,0,0,88,1
2025-05-01,P1000,S02,154,154,88,0
2025-05-02,P1000,S02,102,102,88,0
2025-05-03,P1000,S02,23,23,88,0
2025-05-04,P1000,S02,0,0,88,1
2025-05-05,P1000,S02,0,0,88,1
2025-05-06,P1000,S02,147,147,88,0
2025-05-07,P1000,S02,104,104,88,0
2025-05-08,P1000,S02,40,40,88,0
2025-05-09,P1000,S02,0,0,88,1
2025-05-10,P1000,S02,0,0,88,1
2025-05-11,P1000,S02,0,0,88,1
2025-05-12,P1000,S02,0,0,88,1
2025-05-13,P1000,S02,0,0,88,1
2025-05-14,P1000,S02,0,0,88,1
2025-05-15,P1000,S02,0,0,88,1
2025-05-16,P1000,S02,159,159,88,0
2025-05-17,P1000,S02,106,106,88,0
2025-05-18,P1000,S02,58,58,88,0
2025-05-19,P1000,S02,20,20,88,0
2025-05-20,P1000,S02,0,0,88,1
2025-05-21,P1000,S02,162,162,88,0
2025-05-22,P1000,S02,114,114,88,0
2025-05-23,P1000,S02,80,80,88,0
2025-05-24,P1000,S02,30,30,88,0
2025-05-25,P1000,S02,0,0,88,1
2025-05-26,P1000,S02,151,151,88,0
2025-05-27,P1000,S02,118,118,88,0
2025-05-28,P1000,S02,83,83,88,0
2025-05-29,P1000,S02,37,37,88,0
2025-05-30,P1000,S02,0,0,88,1
2025-05-31,P1000,S02,0,0,88,1
2025-06-01,P1000,S02,0,0,88,1
2025-06-02,P1000,S02,0,0,88,1
2025-06-03,P1000,S02,162,162,88,0
2025-06-04,P1000,S02,105,105,88,0
2025-06-05,P1000,S02,66,66,88,0
2025-06-06,P1000,S02,36,36,88,0
2025-06-07,P1000,S02,0,0,88,1
2025-06-08,P1000,S02,147,147,88,0
2025-06-09,P1000,S02,101,101,88,0
2025-06-10,P1000,S02,64,64,88,0
2025-06-11,P1000,S02,30,30,88,0
2025-06-12,P1000,S02,0,0,88,1
2025-06-13,P1000,S02,160,160,88,0
2025-06-14,P1000,S02,111,111,88,0
2025-06-15,P1000,S02,66,66,88,0
2025-06-16,P1000,S02,26,26,88,0
2025-06-17,P1000,S02,0,0,88,1
2025-06-18,P1000,S02,161,161,88,0
2025-06-19,P1000,S02,117,117,88,0
2025-06-20,P1000,S02,83,83,88,0
2025-06-21,P1000,S02,39,39,88,0
2025-06-22,P1000,S02,0,0,88,1
2025-06-23,P1000,S02,152,152,88,0
2025-06-24,P1000,S02,109,109,88,0
2025-06-25,P1000,S02,74,74,88,0
2025-06-26,P1000,S02,29,29,88,0
2025-06-27,P1000,S02,0,0,88,1
2025-06-28,P1000,S02,0,0,88,1
2025-06-29,P1000,S02,0,0,88,1
2025-01-01,P1001,S02,101,101,77,0
2025-01-02,P1001,S02,70,70,77,0
2025-01-03,P1001,S02,42,42,77,0
2025-01-04,P1001,S02,0,0,77,1
2025-01-05,P1001,S02,0,0,77,1
2025-01-06,P1001,S02,0,0,77,1
2025-01-07,P1001,S02,0,0,77,1
2025-01-08,P1001,S02,132,132,77,0
2025-01-09,P1001,S02,95,95,77,0
2025-01-10,P1001,S02,56,56,77,0
2025-01-11,P1001,S02,15,15,77,0
2025-01-12,P1001,S02,0,0,77,1
2025-01-13,P1001,S02,139,139,77,0
2025-01-14,P1001,S02,103,103,77,0
2025-01-15,P1001,S02,67,67,77,0
2025-01-16,P1001,S02,23,23,77,0
2025-01-17,P1001,S02,0,0,77,1
2025-01-18,P1001,S02,0,0,77,1
2025-01-19,P1001,S02,130,130,77,0
2025-01-20,P1001,S02,88,88,77,0
2025-01-21,P1001,S02,64,64,77,0
2025-01-22,P1001,S02,19,19,77,0
2025-01-23,P1001,S02,0,0,77,1
2025-01-24,P1001,S02,140,140,77,0
2025-01-25,P1001,S02,96,96,77,0
2025-01-26,P1001,S02,52,52,77,0
2025-01-27,P1001,S02,20,20,77,0
2025-01-28,P1001,S02,0,0,77,1
2025-01-29,P1001,S02,142,142,77,0
2025-01-30,P1001,S02,112,112,77,0
2025-01-31,P1001,S02,74,74,77,0
2025-02-01,P1001,S02,10,10,77,0
2025-02-02,P1001,S02,0,0,77,1
2025-02-03,P1001,S02,0,0,77,1
2025-02-04,P1001,S02,122,122,77,0
2025-02-05,P1001,S02,77,77,77,0
2025-02-06,P1001,S02,32,32,77,0
2025-02-07,P1001,S02,0,0,77,1
2025-02-08,P1001,S02,124,124,77,0
2025-02-09,P1001,S02,93,93,77,0
2025-02-10,P1001,S02,60,60,77,0
2025-02-11,P1001,S02,21,21,77,0
2025-02-12,P1001,S02,0,0,77,1
2025-02-13,P1001,S02,146,146,77,0
2025-02-14,P1001,S02,110,110,77,0
2025-02-15,P1001,S02,72,72,77,0
2025-02-16,P1001,S02,27,27,77,0
2025-02-17,P1001,S02,0,0,77,1
2025-02-18,P1001,S02,143,143,77,0
2025-02-19,P1001,S02,108,108,77,0
2025-02-20,P1001,S02,63,63,77,0
2025-02-21,P1001,S02,30,30,77,0
2025-02-22,P1001,S02,0,0,77,1
2025-02-23,P1001,S02,140,140,77,0
2025-02-24,P1001,S02,105,105,77,0
2025-02-25,P1001,S02,78,78,77,0
2025-02-26,P1001,S02,49,49,77,0
2025-02-27,P1001,S02,22,22,77,0
2025-02-28,P1001,S02,0,0,77,1
2025-03-01,P1001,S02,0,0,77,1
2025-03-02,P1001,S02,0,0,77,1
2025-03-03,P1001,S02,0,0,77,1
2025-03-04,P1001,S02,0,0,77,1
2025-03-05,P1001,S02,133,133,77,0
2025-03-06,P1001,S02,92,92,77,0
2025-03-07,P1001,S02,62,62,77,0
2025-03-08,P1001,S02,17,17,77,0
2025-03-09,P1001,S02,0,0,77,1
2025-03-10,P1001,S02,0,0,77,1
2025-03-11,P1001,S02,0,0,77,1
2025-03-12,P1001,S02,0,0,77,1
2025-03-13,P1001,S02,0,0,77,1
2025-03-14,P1001,S02,0,0,77,1
2025-03-15,P1001,S02,135,132,77,0
2025-03-16,P1001,S02,92,92,77,0
2025-03-17,P1001,S02,36,36,77,0
2025-03-18,P1001,S02,0,0,77,1
2025-03-19,P1001,S02,0,0,77,1
2025-03-20,P1001,S02,0,0,77,1
2025-03-21,P1001,S02,0,0,77,1
2025-03-22,P1001,S02,125,125,77,0
2025-03-23,P1001,S02,93,93,77,0
2025-03-24,P1001,S02,50,50,77,0
2025-03-25,P1001,S02,17,17,77,0
2025-03-26,P1001,S02,0,0,77,1
2025-03-27,P1001,S02,139,139,77,0
2025-03-28,P1001,S02,105,105,77,0
2025-03-29,P1001,S02,51,51,77,0
2025-03-30,P1001,S02,14,14,77,0
2025-03-31,P1001,S02,0,0,77,1
2025-04-01,P1001,S02,144,144,77,0
2025-04-02,P1001,S02,109,109,77,0
2025-04-03,P1001,S02,71,71,77,0
2025-04-04,P1001,S02,39,39,77,0
2025-04-05,P1001,S02,4,4,77,0
2025-04-06,P1001,S02,0,0,77,1
2025-04-07,P1001,S02,138,138,77,0
2025-04-08,P1001,S02,102,102,77,0
2025-04-09,P1001,S02,62,62,77,0
2025-04-10,P1001,S02,35,35,77,0
2025-04-11,P1001,S02,0,0,77,1
2025-04-12,P1001,S02,135,135,77,0
2025-04-13,P1001,S02,98,98,77,0
2025-04-14,P1001,S02,70,70,77,0
2025-04-15,P1001,S02,31,31,77,0
2025-04-16,P1001,S02,1,1,77,0
2025-04-17,P1001,S02,147,147,77,0
2025-04-18,P1001,S02,108,108,77,0
2025-04-19,P1001,S02,73,73,77,0
2025-04-20,P1001,S02,21,21,77,0
2025-04-21,P1001,S02,0,0,77,1
2025-04-22,P1001,S02,0,0,77,1
2025-04-23,P1001,S02,0,0,77,1
2025-04-24,P1001,S02,0,0,77,1
2025-04-25,P1001,S02,0,0,77,1
2025-04-26,P1001,S02,132,132,77,0
2025-04-27,P1001,S02,92,92,77,0
2025-04-28,P1001,S02,58,58,77,0
2025-04-29,P1001,S02,21,21,77,0
2025-04-30,P1001,S02,0,0,77,1
2025-05-01,P1001,S02,130,130,77,0
2025-05-02,P1001,S02,88,88,77,0
2025-05-03,P1001,S02,15,15,77,0
2025-05-04,P1001,S02,0,0,77,1
2025-05-05,P1001,S02,0,0,77,1
2025-05-06,P1001,S02,127,124,77,0
2025-05-07,P1001,S02,82,82,77,0
2025-05-08,P1001,S02,49,49,77,0
2025-05-09,P1001,S02,0,0,77,1
2025-05-10,P1001,S02,0,0,77,1
2025-05-11,P1001,S02,0,0,77,1
2025-05-12,P1001,S02,143,143,77,0
2025-05-13,P1001,S02,111,111,77,0
2025-05-14,P1001,S02,76,76,77,0
2025-05-15,P1001,S02,41,41,77,0
2025-05-16,P1001,S02,1,1,77,0
2025-05-17,P1001,S02,0,0,77,1
2025-05-18,P1001,S02,0,0,77,1
2025-05-19,P1001,S02,0,0,77,1
2025-05-20,P1001,S02,0,0,77,1
2025-05-21,P1001,S02,0,0,77,1
2025-05-22,P1001,S02,133,133,77,0
2025-05-23,P1001,S02,95,95,77,0
2025-05-24,P1001,S02,59,59,77,0
2025-05-25,P1001,S02,18,18,77,0
2025-05-26,P1001,S02,0,0,77,1
2025-05-27,P1001,S02,0,0,77,1
2025-05-28,P1001,S02,150,150,77,0
2025-05-29,P1001,S02,120,120,77,0
2025-05-30,P1001,S02,77,77,77,0
2025-05-31,P1001,S02,28,28,77,0
2025-06-01,P1001,S02,0,0,77,1
2025-06-02,P1001,S02,137,137,77,0
2025-06-03,P1001,S02,102,102,77,0
2025-06-04,P1001,S02,75,75,77,0
2025-06-05,P1001,S02,32,32,77,0
2025-06-06,P1001,S02,8,8,77,0
2025-06-07,P1001,S02,0,0,77,1
2025-06-08,P1001,S02,122,122,77,0
2025-06-09,P1001,S02,90,90,77,0
2025-06-10,P1001,S02,47,47,77,0
2025-06-11,P1001,S02,13,13,77,0
2025-06-12,P1001,S02,0,0,77,1
2025-06-13,P1001,S02,0,0,77,1
2025-06-14,P1001,S02,0,0,77,1
2025-06-15,P1001,S02,0,0,77,1
2025-06-16,P1001,S02,139,139,77,0
2025-06-17,P1001,S02,104,104,77,0
2025-06-18,P1001,S02,60,60,77,0
2025-06-19,P1001,S02,26,26,77,0
2025-06-20,P1001,S02,0,0,77,1
2025-06-21,P1001,S02,0,0,77,1
2025-06-22,P1001,S02,0,0,77,1
2025-06-23,P1001,S02,134,134,77,0
2025-06-24,P1001,S02,92,92,77,0
2025-06-25,P1001,S02,61,61,77,0
2025-06-26,P1001,S02,25,25,77,0
2025-06-27,P1001,S02,0,0,77,1
2025-06-28,P1001,S02,130,130,77,0
2025-06-29,P1001,S02,88,88,77,0
2025-01-01,P1002,S02,67,67,55,0
2025-01-02,P1002,S02,51,51,55,0
2025-01-03,P1002,S02,16,16,55,0
2025-01-04,P1002,S02,0,0,55,1
2025-01-05,P1002,S02,0,0,55,1
2025-01-06,P1002,S02,0,0,55,1
2025-01-07,P1002,S02,0,0,55,1
2025-01-08,P1002,S02,0,0,55,1
2025-01-09,P1002,S02,0,0,55,1
2025-01-10,P1002,S02,106,106,55,0
2025-01-11,P1002,S02,66,66,55,0
2025-01-12,P1002,S02,45,45,55,0
2025-01-13,P1002,S02,24,24,55,0
2025-01-14,P1002,S02,0,0,55,1
2025-01-15,P1002,S02,0,0,55,1
2025-01-16,P1002,S02,0,0,55,1
2025-01-17,P1002,S02,0,0,55,1
2025-01-18,P1002,S02,0,0,55,1
2025-01-19,P1002,S02,0,0,55,1
2025-01-20,P1002,S02,103,103,55,0
2025-01-21,P1002,S02,80,80,55,0
2025-01-22,P1002,S02,55,55,55,0
2025-01-23,P1002,S02,32,32,55,0
2025-01-24,P1002,S02,6,6,55,0
2025-01-25,P1002,S02,100,100,55,0
2025-01-26,P1002,S02,68,68,55,0
2025-01-27,P1002,S02,50,50,55,0
2025-01-28,P1002,S02,14,14,55,0
2025-01-29,P1002,S02,0,0,55,1
2025-01-30,P1002,S02,108,108,55,0
2025-01-31,P1002,S02,74,74,55,0
2025-02-01,P1002,S02,39,39,55,0
2025-02-02,P1002,S02,0,0,55,1
2025-02-03,P1002,S02,0,0,55,1
2025-02-04,P1002,S02,99,99,55,0
2025-02-05,P1002,S02,62,62,55,0
2025-02-06,P1002,S02,37,37,55,0
2025-02-07,P1002,S02,19,19,55,0
2025-02-08,P1002,S02,0,0,55,1
2025-02-09,P1002,S02,93,93,55,0
2025-02-10,P1002,S02,64,64,55,0
2025-02-11,P1002,S02,38,38,55,0
2025-02-12,P1002,S02,12,12,55,0
2025-02-13,P1002,S02,0,0,55,1
2025-02-14,P1002,S02,0,0,55,1
2025-02-15,P1002,S02,0,0,55,1
2025-02-16,P1002,S02,0,0,55,1
2025-02-17,P1002,S02,0,0,55,1
2025-02-18,P1002,S02,0,0,55,1
2025-02-19,P1002,S02,95,95,55,0
2025-02-20,P1002,S02,77,77,55,0
2025-02-21,P1002,S02,58,58,55,0
2025-02-22,P1002,S02,36,36,55,0
2025-02-23,P1002,S02,10,10,55,0
2025-02-24,P1002,S02,0,0,55,1
2025-02-25,P1002,S02,0,0,55,1
2025-02-26,P1002,S02,0,0,55,1
2025-02-27,P1002,S02,0,0,55,1
2025-02-28,P1002,S02,0,0,55,1
2025-03-01,P1002,S02,0,0,55,1
2025-03-02,P1002,S02,96,96,55,0
2025-03-03,P1002,S02,76,76,55,0
2025-03-04,P1002,S02,41,41,55,0
2025-03-05,P1002,S02,18,18,55,0
2025-03-06,P1002,S02,0,0,55,1
2025-03-07,P1002,S02,99,99,55,0
2025-03-08,P1002,S02,72,72,55,0
2025-03-09,P1002,S02,37,37,55,0
2025-03-10,P1002,S02,10,10,55,0
2025-03-11,P1002,S02,0,0,55,1
2025-03-12,P1002,S02,102,102,55,0
2025-03-13,P1002,S02,83,83,55,0
2025-03-14,P1002,S02,55,55,55,0
2025-03-15,P1002,S02,28,26,55,0
2025-03-16,P1002,S02,0,0,55,1
2025-03-17,P1002,S02,85,85,55,0
2025-03-18,P1002,S02,42,42,55,0
2025-03-19,P1002,S02,0,0,55,1
2025-03-20,P1002,S02,0,0,55,1
2025-03-21,P1002,S02,91,91,55,0
2025-03-22,P1002,S02,60,60,55,0
2025-03-23,P1002,S02,32,32,55,0
2025-03-24,P1002,S02,5,5,55,0
2025-03-25,P1002,S02,0,0,55,1
2025-03-26,P1002,S02,103,103,55,0
2025-03-27,P1002,S02,70,70,55,0
2025-03-28,P1002,S02,47,47,55,0
2025-03-29,P1002,S02,20,17,55,0
2025-03-30,P1002,S02,0,0,55,1
2025-03-31,P1002,S02,92,92,55,0
2025-04-01,P1002,S02,68,65,55,0
2025-04-02,P1002,S02,35,35,55,0
2025-04-03,P1002,S02,4,4,55,0
2025-04-04,P1002,S02,0,0,55,1
2025-04-05,P1002,S02,0,0,55,1
2025-04-06,P1002,S02,93,93,55,0
2025-04-07,P1002,S02,74,74,55,0
2025-04-08,P1002,S02,49,49,55,0
2025-04-09,P1002,S02,26,26,55,0
2025-04-10,P1002,S02,0,0,55,1
2025-04-11,P1002,S02,99,99,55,0
2025-04-12,P1002,S02,70,70,55,0
2025-04-13,P1002,S02,38,35,55,0
2025-04-14,P1002,S02,11,11,55,0
2025-04-15,P1002,S02,0,0,55,1
2025-04-16,P1002,S02,0,0,55,1
2025-04-17,P1002,S02,0,0,55,1
2025-04-18,P1002,S02,0,0,55,1
2025-04-19,P1002,S02,0,0,55,1
2025-04-20,P1002,S02,0,0,55,1
2025-04-21,P1002,S02,101,101,55,0
2025-04-22,P1002,S02,76,76,55,0
2025-04-23,P1002,S02,56,56,55,0
2025-04-24,P1002,S02,37,37,55,0
2025-04-25,P1002,S02,8,8,55,0
2025-04-26,P1002,S02,0,0,55,1
2025-04-27,P1002,S02,0,0,55,1
2025-04-28,P1002,S02,0,0,55,1
2025-04-29,P1002,S02,0,0,55,1
2025-04-30,P1002,S02,0,0,55,1
2025-05-01,P1002,S02,76,73,55,0
2025-05-02,P1002,S02,39,39,55,0
2025-05-03,P1002,S02,0,0,55,1
2025-05-04,P1002,S02,0,0,55,1
2025-05-05,P1002,S02,90,90,55,0
2025-05-06,P1002,S02,54,54,55,0
2025-05-07,P1002,S02,13,13,55,0
2025-05-08,P1002,S02,0,0,55,1
2025-05-09,P1002,S02,86,84,55,0
2025-05-10,P1002,S02,47,47,55,0
2025-05-11,P1002,S02,9,9,55,0
2025-05-12,P1002,S02,0,0,55,1
2025-05-13,P1002,S02,0,0,55,1
2025-05-14,P1002,S02,0,0,55,1
2025-05-15,P1002,S02,102,102,55,0
2025-05-16,P1002,S02,79,79,55,0
2025-05-17,P1002,S02,47,47,55,0
2025-05-18,P1002,S02,17,17,55,0
2025-05-19,P1002,S02,0,0,55,1
2025-05-20,P1002,S02,0,0,55,1
2025-05-21,P1002,S02,0,0,55,1
2025-05-22,P1002,S02,95,95,55,0
2025-05-23,P1002,S02,71,71,55,0
2025-05-24,P1002,S02,38,38,55,0
2025-05-25,P1002,S02,2,2,55,0
2025-05-26,P1002,S02,0,0,55,1
2025-05-27,P1002,S02,104,104,55,0
2025-05-28,P1002,S02,83,83,55,0
2025-05-29,P1002,S02,58,58,55,0
2025-05-30,P1002,S02,28,28,55,0
2025-05-31,P1002,S02,0,0,55,1
2025-06-01,P1002,S02,0,0,55,1
2025-06-02,P1002,S02,0,0,55,1
2025-06-03,P1002,S02,0,0,55,1
2025-06-04,P1002,S02,0,0,55,1
2025-06-05,P1002,S02,0,0,55,1
2025-06-06,P1002,S02,0,0,55,1
2025-06-07,P1002,S02,105,105,55,0
2025-06-08,P1002,S02,73,73,55,0
2025-06-09,P1002,S02,53,53,55,0
2025-06-10,P1002,S02,34,34,55,0
2025-06-11,P1002,S02,8,8,55,0
2025-06-12,P1002,S02,0,0,55,1
2025-06-13,P1002,S02,0,0,55,1
2025-06-14,P1002,S02,0,0,55,1
2025-06-15,P1002,S02,0,0,55,1
2025-06-16,P1002,S02,0,0,55,1
2025-06-17,P1002,S02,102,102,55,0
2025-06-18,P1002,S02,62,62,55,0
2025-06-19,P1002,S02,30,30,55,0
2025-06-20,P1002,S02,0,0,55,1
2025-06-21,P1002,S02,0,0,55,1
2025-06-22,P1002,S02,97,97,55,0
2025-06-23,P1002,S02,69,69,55,0
2025-06-24,P1002,S02,46,46,55,0
2025-06-25,P1002,S02,19,19,55,0
2025-06-26,P1002,S02,0,0,55,1
2025-06-27,P1002,S02,101,101,55,0
2025-06-28,P1002,S02,70,70,55,0
2025-06-29,P1002,S02,34,34,55,0
2025-01-01,P1003,S02,79,79,66,0
2025-01-02,P1003,S02,51,51,66,0
2025-01-03,P1003,S02,22,22,66,0
2025-01-04,P1003,S02,0,0,66,1
2025-01-05,P1003,S02,119,119,66,0
2025-01-06,P1003,S02,86,86,66,0
2025-01-07,P1003,S02,62,62,66,0
2025-01-08,P1003,S02,35,35,66,0
2025-01-09,P1003,S02,7,7,66,0
2025-01-10,P1003,S02,122,122,66,0
2025-01-11,P1003,S02,101,101,66,0
2025-01-12,P1003,S02,68,68,66,0
2025-01-13,P1003,S02,38,38,66,0
2025-01-14,P1003,S02,14,14,66,0
2025-01-15,P1003,S02,0,0,66,1
2025-01-16,P1003,S02,117,117,66,0
2025-01-17,P1003,S02,91,91,66,0
2025-01-18,P1003,S02,48,48,66,0
2025-01-19,P1003,S02,7,7,66,0
2025-01-20,P1003,S02,0,0,66,1
2025-01-21,P1003,S02,0,0,66,1
2025-01-22,P1003,S02,124,124,66,0
2025-01-23,P1003,S02,92,92,66,0
2025-01-24,P1003,S02,68,68,66,0
2025-01-25,P1003,S02,36,36,66,0
2025-01-26,P1003,S02,0,0,66,0
2025-01-27,P1003,S02,0,0,66,1
2025-01-28,P1003,S02,111,111,66,0
2025-01-29,P1003,S02,91,91,66,0
2025-01-30,P1003,S02,61,58,66,0
2025-01-31,P1003,S02,22,22,66,0
2025-02-01,P1003,S02,0,0,66,1
2025-02-02,P1003,S02,0,0,66,1
2025-02-03,P1003,S02,0,0,66,1
2025-02-04,P1003,S02,101,101,66,0
2025-02-05,P1003,S02,67,67,66,0
2025-02-06,P1003,S02,27,27,66,0
2025-02-07,P1003,S02,0,0,66,1
2025-02-08,P1003,S02,0,0,66,1
2025-02-09,P1003,S02,100,100,66,0
2025-02-10,P1003,S02,69,69,66,0
2025-02-11,P1003,S02,36,36,66,0
2025-02-12,P1003,S02,4,4,66,0
2025-02-13,P1003,S02,0,0,66,1
2025-02-14,P1003,S02,126,126,66,0
2025-02-15,P1003,S02,91,91,66,0
2025-02-16,P1003,S02,60,60,66,0
2025-02-17,P1003,S02,32,32,66,0
2025-02-18,P1003,S02,0,0,66,1
2025-02-19,P1003,S02,0,0,66,1
2025-02-20,P1003,S02,0,0,66,1
2025-02-21,P1003,S02,0,0,66,1
2025-02-22,P1003,S02,110,110,66,0
2025-02-23,P1003,S02,74,74,66,0
2025-02-24,P1003,S02,42,42,66,0
2025-02-25,P1003,S02,16,16,66,0
2025-02-26,P1003,S02,0,0,66,1
2025-02-27,P1003,S02,0,0,66,1
2025-02-28,P1003,S02,0,0,66,1
2025-03-01,P1003,S02,116,116,66,0
2025-03-02,P1003,S02,84,84,66,0
2025-03-03,P1003,S02,59,59,66,0
2025-03-04,P1003,S02,34,34,66,0
2025-03-05,P1003,S02,0,0,66,1
2025-03-06,P1003,S02,117,117,66,0
2025-03-07,P1003,S02,80,80,66,0
2025-03-08,P1003,S02,34,34,66,0
2025-03-09,P1003,S02,0,0,66,0
2025-03-10,P1003,S02,0,0,66,1
2025-03-11,P1003,S02,0,0,66,1
2025-03-12,P1003,S02,0,0,66,1
2025-03-13,P1003,S02,0,0,66,1
2025-03-14,P1003,S02,0,0,66,1
2025-03-15,P1003,S02,0,0,66,1
2025-03-16,P1003,S02,113,113,66,0
2025-03-17,P1003,S02,56,56,66,0
2025-03-18,P1003,S02,6,6,66,0
2025-03-19,P1003,S02,0,0,66,1
2025-03-20,P1003,S02,94,94,66,0
2025-03-21,P1003,S02,44,44,66,0
2025-03-22,P1003,S02,10,10,66,0
2025-03-23,P1003,S02,0,0,66,1
2025-03-24,P1003,S02,121,121,66,0
2025-03-25,P1003,S02,90,90,66,0
2025-03-26,P1003,S02,64,64,66,0
2025-03-27,P1003,S02,37,37,66,0
2025-03-28,P1003,S02,20,20,66,0
2025-03-29,P1003,S02,139,139,66,0
2025-03-30,P1003,S02,101,101,66,0
2025-03-31,P1003,S02,78,78,66,0
2025-04-01,P1003,S02,45,45,66,0
2025-04-02,P1003,S02,11,11,66,0
2025-04-03,P1003,S02,0,0,66,1
2025-04-04,P1003,S02,0,0,66,1
2025-04-05,P1003,S02,0,0,66,1
2025-04-06,P1003,S02,0,0,66,1
2025-04-07,P1003,S02,125,125,66,0
2025-04-08,P1003,S02,102,102,66,0
2025-04-09,P1003,S02,71,71,66,0
2025-04-10,P1003,S02,38,38,66,0
2025-04-11,P1003,S02,13,13,66,0
2025-04-12,P1003,S02,0,0,66,1
2025-04-13,P1003,S02,106,106,66,0
2025-04-14,P1003,S02,82,82,66,0
2025-04-15,P1003,S02,59,59,66,0
2025-04-16,P1003,S02,22,22,66,0
2025-04-17,P1003,S02,0,0,66,1
2025-04-18,P1003,S02,121,121,66,0
2025-04-19,P1003,S02,75,75,66,0
2025-04-20,P1003,S02,47,47,66,0
2025-04-21,P1003,S02,19,19,66,0
2025-04-22,P1003,S02,0,0,66,1
2025-04-23,P1003,S02,0,0,66,1
2025-04-24,P1003,S02,0,0,66,1
2025-04-25,P1003,S02,0,0,66,1
2025-04-26,P1003,S02,0,0,66,1
2025-04-27,P1003,S02,0,0,66,1
2025-04-28,P1003,S02,125,125,66,0
2025-04-29,P1003,S02,109,109,66,0
2025-04-30,P1003,S02,79,79,66,0
2025-05-01,P1003,S02,48,48,66,0
2025-05-02,P1003,S02,5,5,66,0
2025-05-03,P1003,S02,0,0,66,1
2025-05-04,P1003,S02,0,0,66,1
2025-05-05,P1003,S02,107,107,66,0
2025-05-06,P1003,S02,60,60,66,0
2025-05-07,P1003,S02,25,25,66,0
2025-05-08,P1003,S02,0,0,66,1
2025-05-09,P1003,S02,0,0,66,1
2025-05-10,P1003,S02,0,0,66,1
2025-05-11,P1003,S02,0,0,66,1
2025-05-12,P1003,S02,123,123,66,0
2025-05-13,P1003,S02,97,97,66,0
2025-05-14,P1003,S02,73,73,66,0
2025-05-15,P1003,S02,42,42,66,0
2025-05-16,P1003,S02,15,15,66,0
2025-05-17,P1003,S02,0,0,66,1
2025-05-18,P1003,S02,0,0,66,1
2025-05-19,P1003,S02,115,115,66,0
2025-05-20,P1003,S02,83,83,66,0
2025-05-21,P1003,S02,40,40,66,0
2025-05-22,P1003,S02,11,11,66,0
2025-05-23,P1003,S02,0,0,66,1
2025-05-24,P1003,S02,119,119,66,0
2025-05-25,P1003,S02,74,71,66,0
2025-05-26,P1003,S02,41,41,66,0
2025-05-27,P1003,S02,19,19,66,0
2025-05-28,P1003,S02,0,0,66,1
2025-05-29,P1003,S02,114,114,66,0
2025-05-30,P1003,S02,89,89,66,0
2025-05-31,P1003,S02,58,58,66,0
2025-06-01,P1003,S02,17,17,66,0
2025-06-02,P1003,S02,0,0,66,1
2025-06-03,P1003,S02,136,136,66,0
2025-06-04,P1003,S02,104,104,66,0
2025-06-05,P1003,S02,75,75,66,0
2025-06-06,P1003,S02,49,49,66,0
2025-06-07,P1003,S02,22,22,66,0
2025-06-08,P1003,S02,0,0,66,1
2025-06-09,P1003,S02,118,118,66,0
2025-06-10,P1003,S02,84,84,66,0
2025-06-11,P1003,S02,47,47,66,0
2025-06-12,P1003,S02,8,8,66,0
2025-06-13,P1003,S02,0,0,66,1
2025-06-14,P1003,S02,0,0,66,1
2025-06-15,P1003,S02,111,111,66,0
2025-06-16,P1003,S02,81,81,66,0
2025-06-17,P1003,S02,52,52,66,0
2025-06-18,P1003,S02,31,31,66,0
2025-06-19,P1003,S02,1,1,66,0
2025-06-20,P1003,S02,119,119,66,0
2025-06-21,P1003,S02,80,80,66,0
2025-06-22,P1003,S02,42,42,66,0
2025-06-23,P1003,S02,10,10,66,0
2025-06-24,P1003,S02,0,0,66,1
2025-06-25,P1003,S02,119,119,66,0
2025-06-26,P1003,S02,83,83,66,0
2025-06-27,P1003,S02,55,55,66,0
2025-06-28,P1003,S02,11,11,66,0
2025-06-29,P1003,S02,0,0,66,1
2025-01-01,P1004,S02,33,33,26,0
2025-01-02,P1004,S02,18,18,26,0
2025-01-03,P1004,S02,9,9,26,0
2025-01-04,P1004,S02,0,0,26,1
2025-01-05,P1004,S02,0,0,26,1
2025-01-06,P1004,S02,0,0,26,1
2025-01-07,P1004,S02,54,54,26,0
2025-01-08,P1004,S02,44,44,26,0
2025-01-09,P1004,S02,34,34,26,0
2025-01-10,P1004,S02,24,24,26,0
2025-01-11,P1004,S02,8,8,26,0
2025-01-12,P1004,S02,0,0,26,1
2025-01-13,P1004,S02,44,44,26,0
2025-01-14,P1004,S02,28,28,26,0
